customer_id,company_name,segment,region,country,join_date,contract_type,payment_method,paperless_billing,tenure_months,monthly_charges,total_charges,support_tickets,satisfaction_score,churn
CUST-1013,Alexander Media,Enterprise,North America,United States,2023-10-01,Month-to-Month,Bank Wire,0,36,1601.33,57367.83,1,4,0
CUST-1014,Nathan Dynamics,Enterprise,North America,Canada,2024-10-26,Month-to-Month,Automated ACH,1,23,1453.09,34267.21,1,5,0
CUST-1015,Feng Ventures,Mid-Market,North America,Canada,2024-09-10,One-Year,Bank Wire,1,24,846.37,20017.72,3,3,0
CUST-1016,Xavier Systems,SMB,North America,United States,2025-03-07,Month-to-Month,Credit Card,1,18,439.68,7632.98,1,3,0
CUST-1017,William Capital,Startup,North America,Canada,2023-10-18,Two-Year,Bank Wire,0,35,257.89,8941.65,2,2,0
CUST-1018,Rania Technologies,SMB,LATAM,Brazil,2026-03-31,Two-Year,Bank Wire,1,5,375.71,1968.54,3,3,1
CUST-1019,Nathan Dynamics,Mid-Market,APAC,South Korea,2024-02-24,Two-Year,Automated ACH,1,31,1005.39,29653.53,4,4,0
CUST-1020,Liam Technologies,Mid-Market,North America,Canada,2025-01-22,One-Year,Credit Card,1,20,1063.46,21078.6,3,4,0
CUST-1021,Liam Dynamics,Enterprise,North America,Canada,2024-05-25,Month-to-Month,Bank Wire,1,28,1545.84,41823.38,1,4,1
CUST-1022,Nathan Media,SMB,North America,Canada,2024-08-06,One-Year,Automated ACH,0,25,488.54,12818.51,4,3,0
CUST-1023,Dmitri Enterprises,Enterprise,EMEA,Netherlands,2024-02-07,One-Year,Automated ACH,1,31,2662.43,82073.99,1,3,0
CUST-1024,Tara Technologies,Mid-Market,EMEA,Netherlands,2025-11-27,Month-to-Month,Bank Wire,1,9,1493.79,13403.21,4,5,0
CUST-1025,Dmitri Capital,Mid-Market,LATAM,Mexico,2026-04-30,One-Year,Credit Card,1,4,961.54,3797.95,1,4,0
CUST-1026,Hassan Dynamics,Mid-Market,North America,Canada,2024-01-06,Two-Year,Credit Card,1,32,915.66,30499.71,3,5,0
CUST-1027,Beatrice Technologies,SMB,North America,Canada,2025-07-08,Two-Year,Credit Card,1,14,619.11,9065.52,4,3,0
CUST-1028,Nathan Ventures,Enterprise,EMEA,Netherlands,2024-10-07,Month-to-Month,Bank Wire,0,23,2862.72,65375.75,3,5,1
CUST-1029,Vivienne Media,Mid-Market,LATAM,Brazil,2025-05-15,One-Year,Credit Card,1,16,1102.77,18175.72,2,4,0
CUST-1030,Rania Enterprises,SMB,EMEA,Netherlands,2023-09-13,Two-Year,Automated ACH,1,36,265.76,9397.45,1,3,0
CUST-1031,Carlos Enterprises,SMB,North America,United States,2024-12-08,Month-to-Month,Credit Card,1,21,582.78,12816.52,4,5,0
CUST-1032,Tara Media,Startup,North America,United States,2024-08-08,One-Year,Bank Wire,1,25,262.97,6835.85,1,4,1
CUST-1033,Julian Ventures,SMB,EMEA,Germany,2025-04-30,One-Year,Automated ACH,1,16,380.84,5956.32,2,3,1
CUST-1034,Evelyn Technologies,Enterprise,EMEA,United Kingdom,2026-05-01,Month-to-Month,Bank Wire,1,4,1617.43,6263.1,4,5,0
CUST-1035,Carlos Solutions,Mid-Market,APAC,Singapore,2023-09-18,One-Year,Credit Card,1,36,984.29,35879.79,1,5,0
CUST-1036,Gabriella Media,SMB,North America,Canada,2023-09-19,One-Year,Bank Wire,1,36,502.88,17521.97,2,3,0
CUST-1037,Tara Systems,Startup,APAC,Japan,2025-01-14,One-Year,Credit Card,1,20,289.28,5587.96,3,5,0
CUST-1038,Yuki Health,SMB,LATAM,Brazil,2023-09-16,Month-to-Month,Credit Card,1,36,392.98,14666.31,2,3,1
CUST-1039,Dmitri Ventures,Mid-Market,North America,United States,2023-09-10,One-Year,Bank Wire,1,36,1489.45,52007.51,4,4,0
CUST-1040,Carlos Capital,Mid-Market,EMEA,France,2026-07-24,One-Year,Credit Card,1,1,972.94,943.08,1,2,1
CUST-1041,Feng Ventures,Startup,EMEA,France,2024-02-27,One-Year,Automated ACH,1,31,198.37,6330.33,2,3,0
CUST-1042,Yuki Solutions,Mid-Market,North America,Canada,2023-09-10,Month-to-Month,Bank Wire,1,36,1114.49,39652.4,1,3,1
CUST-1043,Gabriella Systems,Mid-Market,North America,United States,2025-11-20,Two-Year,Bank Wire,1,10,1144.34,11562.28,3,2,1
CUST-1044,Vivienne Dynamics,Enterprise,North America,United States,2025-04-30,Month-to-Month,Automated ACH,1,16,2214.45,33917.01,3,4,1
CUST-1045,William Capital,Enterprise,North America,Canada,2024-02-20,One-Year,Credit Card,1,31,1655.25,51658.95,3,3,0
CUST-1046,Kavita Ventures,Mid-Market,EMEA,Netherlands,2025-04-19,One-Year,Bank Wire,1,17,1008.14,17323.31,3,5,0
CUST-1047,William Enterprises,SMB,EMEA,Netherlands,2025-10-09,Month-to-Month,Bank Wire,1,11,383.4,4345.07,3,3,0
CUST-1048,Patrick Technologies,Enterprise,LATAM,Mexico,2023-09-19,Month-to-Month,Bank Wire,1,36,1696.99,61558.46,3,3,1
CUST-1049,Julian Technologies,Startup,EMEA,United Kingdom,2024-02-21,Month-to-Month,Automated ACH,1,31,296.71,9228.79,3,5,0
CUST-1050,Rania Technologies,Enterprise,North America,United States,2023-09-30,Two-Year,Credit Card,1,36,2023.99,71531.62,2,4,0
CUST-1051,Liam Media,Mid-Market,North America,Canada,2023-11-01,Month-to-Month,Credit Card,1,35,1267.48,45908.57,1,3,0
CUST-1052,Dmitri Capital,Enterprise,LATAM,Brazil,2025-04-24,Two-Year,Bank Wire,0,17,2324.48,40944.23,4,4,0
CUST-1053,Yuki Media,Enterprise,North America,United States,2026-03-26,Month-to-Month,Automated ACH,0,5,2351.02,12265.4,2,5,0
CUST-1054,Beatrice Health,Enterprise,APAC,Japan,2025-02-15,Month-to-Month,Bank Wire,1,19,2127.1,41677.81,2,2,1
CUST-1055,Ingrid Logistics,Mid-Market,LATAM,Chile,2023-09-29,Month-to-Month,Bank Wire,1,36,1055.07,39312.49,4,4,0
CUST-1056,Nathan Solutions,SMB,EMEA,Germany,2024-12-05,One-Year,Bank Wire,1,21,429.92,9012.71,0,3,0
CUST-1057,Carlos Health,Mid-Market,APAC,Japan,2023-09-26,One-Year,Credit Card,1,36,1035.35,35699.76,2,3,0
CUST-1058,Patrick Technologies,Mid-Market,North America,United States,2024-06-17,Month-to-Month,Bank Wire,1,27,916.98,24982.58,0,3,0
CUST-1059,Rania Dynamics,SMB,APAC,Australia,2025-01-05,Month-to-Month,Credit Card,0,20,592.96,11525.7,5,5,1
CUST-1060,Liam Media,Mid-Market,LATAM,Chile,2025-03-02,Month-to-Month,Bank Wire,1,18,1331.34,24410.49,2,3,1
CUST-1061,Tara Enterprises,SMB,North America,United States,2025-11-14,Month-to-Month,Credit Card,1,10,383.49,3825.79,0,4,1
CUST-1062,Rania Solutions,Startup,North America,United States,2025-06-22,Month-to-Month,Bank Wire,1,15,149.0,2219.54,3,5,1
CUST-1063,Kavita Technologies,Enterprise,North America,Canada,2025-10-02,Month-to-Month,Automated ACH,1,11,2033.14,21670.01,3,4,1
CUST-1064,Feng Systems,Mid-Market,North America,Canada,2023-09-30,One-Year,Credit Card,0,36,1088.79,38097.29,4,5,0
CUST-1065,Beatrice Technologies,Enterprise,EMEA,Germany,2024-07-26,Month-to-Month,Automated ACH,1,26,2057.33,52980.06,0,4,1
CUST-1066,Mei Enterprises,Mid-Market,North America,Canada,2023-11-27,One-Year,Bank Wire,1,34,800.62,27483.26,2,4,1
CUST-1067,Yuki Technologies,SMB,North America,Canada,2026-05-28,Month-to-Month,Bank Wire,1,3,489.84,1423.57,2,3,0
CUST-1068,Olga Logistics,Mid-Market,LATAM,Chile,2024-11-16,Month-to-Month,Automated ACH,0,22,804.3,17111.96,3,4,1
CUST-1069,Zara Technologies,SMB,EMEA,Netherlands,2025-09-07,Two-Year,Credit Card,1,12,591.33,6753.5,0,5,0
CUST-1070,William Health,SMB,APAC,Singapore,2025-11-27,Month-to-Month,Bank Wire,1,9,487.95,4370.74,3,4,1
CUST-1071,Yuki Capital,SMB,LATAM,Mexico,2024-10-19,Month-to-Month,Bank Wire,1,23,529.18,12426.93,0,4,0
CUST-1072,Rania Systems,SMB,EMEA,France,2025-03-03,One-Year,Bank Wire,1,18,497.71,8708.16,3,4,0
CUST-1073,Evelyn Capital,SMB,EMEA,Germany,2025-05-03,Two-Year,Bank Wire,1,16,415.05,6437.49,1,2,1
CUST-1074,Mei Enterprises,SMB,LATAM,Chile,2025-01-11,Two-Year,Automated ACH,1,20,408.09,8496.7,1,5,0
CUST-1075,Liam Capital,Startup,North America,Canada,2023-09-25,Month-to-Month,Bank Wire,1,36,250.53,8877.73,3,3,0
CUST-1076,Umar Enterprises,SMB,North America,Canada,2026-05-25,One-Year,Bank Wire,0,3,501.62,1504.7,4,4,0
CUST-1077,William Logistics,Mid-Market,EMEA,Germany,2025-06-15,One-Year,Credit Card,1,15,956.47,14043.27,1,3,1
CUST-1078,Julian Technologies,Mid-Market,EMEA,Germany,2025-05-07,Month-to-Month,Credit Card,1,16,857.45,13516.51,2,3,1
CUST-1079,Alexander Technologies,Startup,North America,Canada,2023-09-08,Two-Year,Credit Card,1,36,153.12,5322.17,1,4,1
CUST-1080,Carlos Health,Mid-Market,North America,United States,2025-07-22,Month-to-Month,Bank Wire,0,14,1200.16,16380.05,4,5,1
CUST-1081,William Media,Startup,North America,United States,2023-09-24,One-Year,Bank Wire,1,36,268.96,10046.56,3,5,0
CUST-1082,Tara Logistics,Mid-Market,EMEA,Germany,2023-09-20,One-Year,Bank Wire,1,36,969.15,35121.99,3,3,0
CUST-1083,Vivienne Solutions,SMB,EMEA,Netherlands,2025-05-12,Month-to-Month,Credit Card,1,16,349.27,5590.45,2,5,0
CUST-1084,William Capital,Mid-Market,EMEA,Netherlands,2024-12-13,Month-to-Month,Automated ACH,1,21,1017.33,21933.85,1,5,0
CUST-1085,Carlos Logistics,SMB,EMEA,France,2025-11-03,One-Year,Bank Wire,1,10,343.65,3459.03,1,4,0
CUST-1086,Julian Technologies,Enterprise,APAC,South Korea,2024-11-05,Month-to-Month,Automated ACH,0,22,1590.64,34854.88,3,2,1
CUST-1087,Beatrice Enterprises,Mid-Market,North America,United States,2024-07-26,Two-Year,Credit Card,1,26,1312.44,35366.61,0,3,0
CUST-1088,Dmitri Systems,SMB,EMEA,United Kingdom,2023-09-17,Month-to-Month,Credit Card,1,36,507.05,17749.16,2,5,0
CUST-1089,William Logistics,SMB,North America,Canada,2026-04-20,One-Year,Credit Card,1,5,282.46,1351.17,1,4,0
CUST-1090,Evelyn Systems,Mid-Market,APAC,Japan,2024-09-24,Month-to-Month,Automated ACH,1,24,1356.86,31117.64,1,5,0
CUST-1091,Dmitri Health,SMB,North America,United States,2025-05-08,Month-to-Month,Credit Card,1,16,537.77,8740.41,2,3,0
CUST-1092,Dmitri Media,Enterprise,North America,United States,2023-09-10,One-Year,Bank Wire,1,36,2256.25,81604.17,3,2,0
CUST-1093,Patrick Solutions,Startup,North America,United States,2025-08-08,Month-to-Month,Bank Wire,1,13,231.03,3093.45,1,4,1
CUST-1094,Olga Media,Enterprise,APAC,Singapore,2025-08-09,Month-to-Month,Bank Wire,1,13,1853.18,22968.88,5,3,1
CUST-1095,Vivienne Systems,Startup,North America,Canada,2025-06-10,Two-Year,Credit Card,1,15,240.91,3490.18,4,5,0
CUST-1096,Rania Dynamics,Mid-Market,North America,Canada,2025-12-16,One-Year,Bank Wire,1,9,1275.7,11296.79,2,4,1
CUST-1097,Xavier Logistics,Startup,North America,Canada,2024-04-28,Two-Year,Credit Card,1,29,217.17,6280.14,1,5,0
CUST-1098,William Logistics,Enterprise,EMEA,France,2024-08-18,One-Year,Credit Card,1,25,1672.07,43180.73,4,5,0
CUST-1099,Carlos Technologies,Mid-Market,North America,United States,2024-02-09,Month-to-Month,Automated ACH,1,31,958.62,30489.6,1,5,0
CUST-1100,Zara Ventures,SMB,North America,United States,2026-05-08,One-Year,Credit Card,1,4,324.75,1313.54,4,5,1
CUST-1101,Dmitri Technologies,Mid-Market,APAC,Japan,2024-12-15,One-Year,Automated ACH,0,21,806.67,16637.11,2,4,0
CUST-1102,Xavier Solutions,Enterprise,North America,United States,2026-04-05,Month-to-Month,Bank Wire,1,5,1782.07,8609.26,3,5,0
CUST-1103,Rania Ventures,SMB,North America,United States,2023-09-12,Month-to-Month,Bank Wire,1,36,473.76,16211.52,3,3,0
CUST-1104,Zara Media,Mid-Market,EMEA,United Kingdom,2024-02-09,One-Year,Automated ACH,1,31,1257.8,38976.89,2,5,0
CUST-1105,Gabriella Systems,Mid-Market,APAC,Australia,2023-12-15,Two-Year,Automated ACH,1,33,1324.53,44257.92,3,4,0
CUST-1106,Carlos Systems,Enterprise,North America,Canada,2023-09-18,Month-to-Month,Credit Card,1,36,2084.99,72988.15,5,4,1
CUST-1107,Julian Health,Enterprise,North America,Canada,2023-09-28,Two-Year,Bank Wire,1,36,2082.69,77624.99,4,5,0
CUST-1108,Umar Dynamics,Mid-Market,North America,United States,2024-09-24,One-Year,Automated ACH,0,24,721.92,17591.57,2,4,0
CUST-1109,Beatrice Capital,Mid-Market,North America,United States,2024-03-07,Month-to-Month,Bank Wire,1,30,1290.54,38056.51,1,4,1
CUST-1110,Zara Technologies,SMB,North America,United States,2026-04-02,Two-Year,Credit Card,1,5,385.53,1838.08,0,4,0
CUST-1111,Carlos Media,Startup,EMEA,United Kingdom,2024-06-14,Two-Year,Bank Wire,1,27,327.54,8432.88,3,5,0
CUST-1112,Rania Ventures,Mid-Market,EMEA,Netherlands,2024-08-03,Two-Year,Automated ACH,1,25,1307.6,31236.46,0,3,0
CUST-1113,Zara Ventures,SMB,EMEA,Netherlands,2023-09-10,Month-to-Month,Credit Card,1,36,525.4,18682.18,3,4,1
CUST-1114,Evelyn Media,Enterprise,EMEA,Germany,2025-03-23,Two-Year,Automated ACH,1,18,2123.33,37049.06,1,5,0
CUST-1115,Nathan Technologies,SMB,North America,United States,2025-11-14,Month-to-Month,Automated ACH,1,10,627.68,6299.53,1,4,1
CUST-1116,Beatrice Technologies,SMB,APAC,Singapore,2025-05-23,Month-to-Month,Credit Card,1,16,579.03,9092.28,1,5,0
CUST-1117,Umar Ventures,SMB,LATAM,Brazil,2025-03-11,One-Year,Credit Card,1,18,424.08,7968.07,1,5,0
CUST-1118,Gabriella Solutions,Startup,EMEA,France,2025-04-18,Month-to-Month,Bank Wire,1,17,204.97,3502.4,1,3,1
CUST-1119,Vivienne Ventures,Mid-Market,EMEA,France,2024-04-13,One-Year,Bank Wire,0,29,537.91,15919.96,1,3,0
CUST-1120,Umar Solutions,Startup,North America,United States,2025-11-05,Month-to-Month,Credit Card,1,10,198.0,1954.73,3,5,1
CUST-1121,Evelyn Technologies,Mid-Market,LATAM,Chile,2023-09-09,Month-to-Month,Bank Wire,1,36,1202.78,41281.24,1,2,1
CUST-1122,Ingrid Systems,Enterprise,North America,United States,2025-03-07,Month-to-Month,Bank Wire,1,18,2256.07,40381.93,2,4,0
CUST-1123,Hassan Ventures,Mid-Market,North America,Canada,2024-10-06,Month-to-Month,Credit Card,1,23,1309.87,28698.97,1,4,1
CUST-1124,Umar Capital,SMB,LATAM,Mexico,2023-09-15,Month-to-Month,Bank Wire,1,36,434.77,15841.94,4,4,1
CUST-1125,Nathan Technologies,Startup,APAC,South Korea,2025-10-31,Month-to-Month,Automated ACH,1,10,226.79,2250.63,2,5,0
CUST-1126,Yuki Systems,Enterprise,APAC,Australia,2024-02-18,Month-to-Month,Automated ACH,1,31,2320.78,74877.43,2,4,1
CUST-1127,Ingrid Health,SMB,North America,United States,2025-05-16,Month-to-Month,Bank Wire,1,16,430.54,6793.37,1,3,0
CUST-1128,William Health,Enterprise,APAC,Japan,2024-05-12,One-Year,Automated ACH,0,28,2719.0,75704.2,0,5,0
CUST-1129,Alexander Solutions,Startup,North America,United States,2026-01-05,One-Year,Credit Card,1,8,308.01,2483.69,2,4,0
CUST-1130,Carlos Health,Startup,APAC,Australia,2026-02-05,Month-to-Month,Automated ACH,1,7,242.14,1757.53,3,5,1
CUST-1131,Evelyn Ventures,Startup,EMEA,Germany,2024-10-07,Month-to-Month,Bank Wire,1,23,318.95,7471.15,1,2,1
CUST-1132,Olga Systems,Enterprise,North America,United States,2024-06-07,Two-Year,Automated ACH,1,27,2643.9,73847.6,5,5,0
CUST-1133,Liam Dynamics,Mid-Market,EMEA,Germany,2025-10-20,One-Year,Bank Wire,1,11,970.57,10360.3,0,4,0
CUST-1134,Tara Capital,Enterprise,APAC,South Korea,2024-08-15,Two-Year,Bank Wire,1,25,1996.14,51341.54,4,4,0
CUST-1135,Kavita Media,Mid-Market,APAC,Australia,2025-05-16,One-Year,Bank Wire,1,16,889.47,14843.91,4,4,0
CUST-1136,Tara Technologies,SMB,North America,United States,2024-12-10,One-Year,Credit Card,1,21,390.97,8385.12,2,3,0
CUST-1137,Gabriella Media,SMB,APAC,Japan,2025-10-18,Month-to-Month,Automated ACH,1,11,448.56,4725.6,0,3,0
CUST-1138,Hassan Systems,Mid-Market,EMEA,Netherlands,2024-09-24,Two-Year,Credit Card,1,24,1190.92,28502.99,1,4,0
CUST-1139,Rania Dynamics,Enterprise,North America,Canada,2023-09-15,Month-to-Month,Bank Wire,1,36,2190.38,80964.15,3,3,1
CUST-1140,Liam Ventures,SMB,EMEA,United Kingdom,2025-01-11,One-Year,Automated ACH,1,20,520.34,10252.76,1,5,0
CUST-1141,Rania Enterprises,Mid-Market,LATAM,Chile,2025-02-17,Month-to-Month,Credit Card,1,19,1241.52,24359.73,4,4,1
CUST-1142,Evelyn Dynamics,SMB,North America,Canada,2024-06-08,Month-to-Month,Bank Wire,1,27,419.43,11113.8,1,5,0
CUST-1143,Carlos Media,SMB,North America,United States,2024-09-07,Two-Year,Bank Wire,1,24,550.03,13140.09,3,2,0
CUST-1144,Feng Enterprises,SMB,North America,Canada,2025-10-18,Two-Year,Automated ACH,1,11,357.5,3801.52,2,4,1
CUST-1145,Carlos Logistics,Startup,EMEA,Netherlands,2025-05-14,Month-to-Month,Credit Card,1,16,317.59,4976.45,3,5,1
CUST-1146,Kavita Capital,Startup,EMEA,United Kingdom,2026-01-19,Month-to-Month,Automated ACH,0,8,247.25,2059.23,1,4,1
CUST-1147,Vivienne Solutions,Mid-Market,APAC,South Korea,2023-09-18,One-Year,Credit Card,1,36,1256.24,45629.66,2,3,0
CUST-1148,Rania Enterprises,SMB,North America,United States,2025-12-10,One-Year,Credit Card,1,9,406.42,3539.53,0,4,0
CUST-1149,Yuki Systems,Mid-Market,North America,United States,2024-10-12,Month-to-Month,Credit Card,0,23,903.68,20950.56,3,4,0
CUST-1150,Nathan Health,SMB,North America,Canada,2025-07-20,Month-to-Month,Automated ACH,0,14,596.63,8545.76,2,4,1
CUST-1151,Nathan Dynamics,Enterprise,North America,Canada,2023-11-23,Month-to-Month,Bank Wire,1,34,2039.41,67423.62,4,4,1
CUST-1152,Feng Health,Startup,LATAM,Mexico,2026-03-27,Month-to-Month,Bank Wire,1,5,198.57,952.74,4,3,1
CUST-1153,Siddharth Dynamics,SMB,APAC,Japan,2024-02-29,Two-Year,Credit Card,1,31,438.06,12909.92,3,5,0
CUST-1154,Alexander Capital,SMB,North America,Canada,2023-09-17,Month-to-Month,Credit Card,0,36,255.92,9412.35,2,3,1
CUST-1155,Dmitri Solutions,Mid-Market,APAC,South Korea,2025-01-21,Two-Year,Credit Card,1,20,1262.12,24873.16,3,4,0
CUST-1156,Carlos Ventures,Enterprise,EMEA,France,2025-03-16,Month-to-Month,Credit Card,1,18,2131.69,39433.46,0,3,0
CUST-1157,Xavier Capital,Mid-Market,APAC,Japan,2024-11-04,One-Year,Bank Wire,0,22,870.62,19462.26,2,3,0
CUST-1158,Vivienne Technologies,Enterprise,LATAM,Chile,2025-02-20,One-Year,Automated ACH,1,19,2119.8,39050.51,4,4,0
CUST-1159,Patrick Logistics,SMB,EMEA,Germany,2024-11-17,Month-to-Month,Credit Card,1,22,432.67,9534.26,1,3,0
CUST-1160,Yuki Ventures,Mid-Market,North America,United States,2024-03-12,Month-to-Month,Bank Wire,1,30,975.25,28564.31,1,3,0
CUST-1161,Mei Systems,Mid-Market,North America,Canada,2024-07-08,Two-Year,Automated ACH,0,26,1235.08,33316.41,0,3,0
CUST-1162,William Solutions,SMB,EMEA,Netherlands,2024-05-13,One-Year,Bank Wire,1,28,303.26,8814.71,1,3,0
CUST-1163,Zara Health,Mid-Market,North America,Canada,2024-06-08,Month-to-Month,Bank Wire,0,27,949.14,26038.38,3,5,0
CUST-1164,Liam Media,SMB,EMEA,Netherlands,2025-05-10,One-Year,Credit Card,1,16,429.25,6708.61,0,5,0
CUST-1165,Gabriella Media,Mid-Market,North America,Canada,2025-09-12,Month-to-Month,Automated ACH,1,12,1050.73,12307.03,4,5,1
CUST-1166,Beatrice Health,Mid-Market,EMEA,Germany,2025-05-24,Month-to-Month,Credit Card,1,16,778.49,12040.48,4,5,1
CUST-1167,Gabriella Enterprises,SMB,LATAM,Chile,2023-09-29,One-Year,Bank Wire,1,36,454.59,16860.15,4,3,0
CUST-1168,Carlos Capital,Enterprise,LATAM,Chile,2025-03-25,One-Year,Bank Wire,1,18,3030.69,52681.23,1,4,0
CUST-1169,Siddharth Media,Mid-Market,APAC,Singapore,2023-09-28,Two-Year,Bank Wire,1,36,1115.77,41104.97,1,3,0
CUST-1170,Alexander Technologies,Mid-Market,APAC,Japan,2025-05-30,One-Year,Bank Wire,1,15,1006.32,14687.25,2,3,0
CUST-1171,Zara Ventures,SMB,North America,United States,2025-08-11,One-Year,Bank Wire,1,13,510.09,6478.65,3,5,0
CUST-1172,Carlos Enterprises,Enterprise,North America,Canada,2026-04-27,Two-Year,Credit Card,1,4,1545.71,6328.68,4,5,0
CUST-1173,Mei Ventures,SMB,APAC,Australia,2025-05-12,One-Year,Bank Wire,1,16,627.04,9734.34,1,1,0
CUST-1174,Ingrid Systems,Mid-Market,EMEA,France,2024-11-19,Two-Year,Credit Card,1,22,1215.94,27841.21,3,4,0
CUST-1175,Siddharth Dynamics,Startup,North America,United States,2024-09-04,Month-to-Month,Bank Wire,1,24,249.53,5754.14,5,4,1
CUST-1176,Hassan Systems,SMB,LATAM,Mexico,2025-01-11,Month-to-Month,Credit Card,1,20,486.86,9574.04,2,4,1
CUST-1177,Vivienne Enterprises,Mid-Market,North America,United States,2023-09-18,One-Year,Bank Wire,1,36,991.74,36909.64,3,3,0
CUST-1178,Rania Systems,SMB,APAC,Japan,2023-09-25,Month-to-Month,Credit Card,0,36,270.52,9287.34,3,4,1
CUST-1179,Xavier Systems,Mid-Market,EMEA,United Kingdom,2024-10-21,One-Year,Automated ACH,1,23,1216.25,27450.69,1,3,0
CUST-1180,Vivienne Ventures,Mid-Market,North America,Canada,2025-05-02,Two-Year,Bank Wire,1,16,1587.05,25898.77,1,5,1
CUST-1181,Mei Logistics,Mid-Market,APAC,Singapore,2023-09-30,Month-to-Month,Credit Card,0,36,975.1,33485.54,3,4,1
CUST-1182,Nathan Solutions,Enterprise,North America,Canada,2025-11-04,Month-to-Month,Bank Wire,1,10,2165.0,22723.29,4,5,1
CUST-1183,Yuki Health,SMB,EMEA,France,2025-03-21,Month-to-Month,Credit Card,1,18,533.65,9715.2,2,5,0
CUST-1184,Xavier Capital,Mid-Market,EMEA,France,2023-12-26,Two-Year,Automated ACH,1,33,818.01,27945.6,1,5,0
CUST-1185,Evelyn Logistics,Enterprise,EMEA,Netherlands,2025-10-09,Month-to-Month,Credit Card,0,11,2179.76,22791.93,6,4,1
CUST-1186,Xavier Ventures,Mid-Market,North America,United States,2025-12-11,Month-to-Month,Credit Card,1,9,1400.63,12059.56,1,4,0
CUST-1187,Vivienne Dynamics,SMB,APAC,Australia,2025-02-18,Month-to-Month,Automated ACH,0,19,430.28,8244.38,5,3,1
CUST-1188,Julian Capital,Startup,EMEA,Netherlands,2023-12-15,One-Year,Credit Card,1,33,234.78,7478.45,4,5,0
CUST-1189,Yuki Ventures,SMB,North America,Canada,2024-11-22,One-Year,Credit Card,1,22,457.84,9901.41,3,4,0
CUST-1190,Zara Systems,Mid-Market,EMEA,Netherlands,2024-01-01,One-Year,Automated ACH,1,33,1088.76,37019.0,1,3,0
CUST-1191,Evelyn Logistics,Mid-Market,North America,United States,2025-03-25,Month-to-Month,Automated ACH,1,18,1258.39,22586.89,6,3,1
CUST-1192,Julian Dynamics,SMB,APAC,Singapore,2026-03-09,One-Year,Credit Card,1,6,412.46,2558.57,4,3,0
CUST-1193,Kavita Dynamics,Startup,North America,United States,2026-01-30,Two-Year,Credit Card,0,7,255.67,1800.52,2,2,0
CUST-1194,Patrick Health,SMB,EMEA,Netherlands,2026-02-14,Month-to-Month,Bank Wire,1,7,515.72,3671.42,3,5,0
CUST-1195,Yuki Media,Mid-Market,North America,United States,2024-09-22,Two-Year,Automated ACH,1,24,1330.67,31492.14,3,3,1
CUST-1196,Gabriella Technologies,Enterprise,EMEA,France,2023-09-22,Two-Year,Credit Card,1,36,3039.22,106928.57,1,2,0
CUST-1197,Vivienne Health,Enterprise,EMEA,Netherlands,2025-07-02,One-Year,Bank Wire,1,14,2316.88,32670.45,1,4,0
CUST-1198,Alexander Solutions,Mid-Market,LATAM,Chile,2024-08-23,Month-to-Month,Automated ACH,1,25,1059.59,27304.13,3,2,1
CUST-1199,Beatrice Capital,SMB,North America,United States,2025-09-17,Two-Year,Bank Wire,1,12,443.62,5507.53,2,4,0
CUST-1200,Beatrice Solutions,Mid-Market,EMEA,United Kingdom,2024-10-10,Month-to-Month,Automated ACH,1,23,942.46,22191.3,1,5,1
