transaction_id,customer_id,product_id,rep_id,transaction_date,quantity,unit_price,discount_pct,gross_amount,total_amount,total_cost,net_profit,payment_status,fulfillment_days,is_anomaly
TXN-13951,CUST-1175,PROD-05,REP-01,2025-05-15 01:53:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-13952,CUST-0873,PROD-10,REP-02,2025-05-15 01:30:30,1,449.0,0.15,449.0,381.65,150.0,231.65,Completed,3,0
TXN-13953,CUST-0836,PROD-11,REP-06,2025-05-15 03:37:30,4,299.0,0.0,1196.0,1196.0,360.0,836.0,Completed,1,0
TXN-13954,CUST-1057,PROD-07,REP-03,2025-05-15 13:34:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,2,0
TXN-13955,CUST-0848,PROD-07,REP-01,2025-05-15 06:17:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Refunded,1,0
TXN-13956,CUST-0920,PROD-12,REP-01,2025-05-15 09:57:30,4,899.0,0.1,3596.0,3236.4,1120.0,2116.4,Completed,4,0
TXN-13957,CUST-0653,PROD-08,REP-07,2025-05-16 12:35:30,4,699.0,0.0,2796.0,2796.0,800.0,1996.0,Cancelled,2,0
TXN-13958,CUST-0367,PROD-12,REP-07,2025-05-16 04:37:30,3,899.0,0.05,2697.0,2562.15,840.0,1722.15,Completed,4,0
TXN-13959,CUST-1123,PROD-01,REP-01,2025-05-16 12:07:30,2,1499.0,0.15,2998.0,2548.3,900.0,1648.3,Completed,3,0
TXN-13960,CUST-0310,PROD-06,REP-01,2025-05-16 09:03:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,1,0
TXN-13961,CUST-0306,PROD-09,REP-01,2025-05-16 08:15:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,2,0
TXN-13962,CUST-0176,PROD-01,REP-05,2025-05-16 12:53:30,3,1499.0,0.05,4497.0,4272.15,1350.0,2922.15,Refunded,2,0
TXN-13963,CUST-0502,PROD-07,REP-01,2025-05-16 05:12:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,4,0
TXN-13964,CUST-0235,PROD-06,REP-01,2025-05-16 13:18:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Cancelled,4,0
TXN-13965,CUST-0583,PROD-12,REP-01,2025-05-16 01:49:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,3,0
TXN-13966,CUST-0639,PROD-09,REP-06,2025-05-16 00:37:30,1,1299.0,0.15,1299.0,1104.15,390.0,714.15,Completed,2,0
TXN-13967,CUST-0979,PROD-07,REP-02,2025-05-16 02:43:30,4,1699.0,0.05,6796.0,6456.2,2000.0,4456.2,Completed,2,0
TXN-13968,CUST-0636,PROD-10,REP-06,2025-05-16 10:59:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,2,0
TXN-13969,CUST-1037,PROD-11,REP-03,2025-05-16 12:29:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,3,0
TXN-13970,CUST-0600,PROD-03,REP-08,2025-05-16 04:00:30,4,2199.0,0.0,8796.0,8796.0,2600.0,6196.0,Completed,7,0
TXN-13971,CUST-0200,PROD-01,REP-06,2025-05-16 09:33:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,3,0
TXN-13972,CUST-0608,PROD-05,REP-01,2025-05-16 13:23:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Completed,3,0
TXN-13973,CUST-0834,PROD-12,REP-06,2025-05-16 11:28:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,3,0
TXN-13974,CUST-0533,PROD-04,REP-05,2025-05-16 11:37:30,2,499.0,0.15,998.0,848.3,240.0,608.3,Completed,1,0
TXN-13975,CUST-1127,PROD-08,REP-05,2025-05-16 05:19:30,2,699.0,0.1,1398.0,1258.2,400.0,858.2,Completed,2,0
TXN-13976,CUST-1179,PROD-02,REP-06,2025-05-16 01:18:30,3,799.0,0.0,2397.0,2397.0,660.0,1737.0,Completed,5,0
TXN-13977,CUST-0151,PROD-01,REP-07,2025-05-16 07:48:30,6,315.0,0.5,1890.0,945.0,2700.0,-1755.0,Cancelled,1,1
TXN-13978,CUST-1093,PROD-04,REP-01,2025-05-16 07:01:30,4,499.0,0.0,1996.0,1996.0,480.0,1516.0,Completed,4,0
TXN-13979,CUST-0223,PROD-09,REP-02,2025-05-17 04:59:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,3,0
TXN-13980,CUST-0838,PROD-03,REP-06,2025-05-17 05:51:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-13981,CUST-0864,PROD-03,REP-02,2025-05-17 05:49:30,1,2199.0,0.05,2199.0,2089.05,650.0,1439.05,Completed,1,0
TXN-13982,CUST-0332,PROD-08,REP-07,2025-05-17 03:24:30,3,699.0,0.05,2097.0,1992.15,600.0,1392.15,Refunded,3,0
TXN-13983,CUST-0746,PROD-09,REP-01,2025-05-17 07:52:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,2,0
TXN-13984,CUST-0246,PROD-04,REP-05,2025-05-17 13:03:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,2,0
TXN-13985,CUST-0869,PROD-05,REP-02,2025-05-17 07:41:30,1,599.0,0.15,599.0,509.15,180.0,329.15,Completed,5,0
TXN-13986,CUST-0518,PROD-02,REP-05,2025-05-17 05:28:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,6,0
TXN-13987,CUST-0215,PROD-03,REP-05,2025-05-17 05:24:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,1,0
TXN-13988,CUST-0294,PROD-12,REP-07,2025-05-17 11:07:30,2,899.0,0.05,1798.0,1708.1,560.0,1148.1,Completed,1,0
TXN-13989,CUST-1175,PROD-04,REP-01,2025-05-17 02:17:30,4,499.0,0.1,1996.0,1796.4,480.0,1316.4,Completed,5,0
TXN-13990,CUST-1037,PROD-07,REP-07,2025-05-17 05:13:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,2,0
TXN-13991,CUST-0910,PROD-10,REP-03,2025-05-17 12:47:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,3,0
TXN-13992,CUST-0974,PROD-01,REP-05,2025-05-17 03:27:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,2,0
TXN-13993,CUST-0895,PROD-05,REP-06,2025-05-17 01:54:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-13994,CUST-0392,PROD-03,REP-07,2025-05-17 03:57:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,2,0
TXN-13995,CUST-0882,PROD-02,REP-02,2025-05-17 03:44:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,4,0
TXN-13996,CUST-0706,PROD-01,REP-04,2025-05-18 11:58:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Refunded,7,0
TXN-13997,CUST-0290,PROD-06,REP-07,2025-05-18 10:58:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,3,0
TXN-13998,CUST-1046,PROD-11,REP-06,2025-05-18 10:38:30,4,299.0,0.15,1196.0,1016.6,360.0,656.6,Completed,3,0
TXN-13999,CUST-0965,PROD-03,REP-01,2025-05-18 07:45:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-14000,CUST-0434,PROD-09,REP-06,2025-05-18 10:46:30,4,1299.0,0.05,5196.0,4936.2,1560.0,3376.2,Completed,1,0
TXN-14001,CUST-0325,PROD-04,REP-05,2025-05-18 07:05:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,2,0
TXN-14002,CUST-0880,PROD-05,REP-08,2025-05-18 08:33:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Refunded,1,0
TXN-14003,CUST-0254,PROD-07,REP-06,2025-05-18 13:07:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,4,0
TXN-14004,CUST-1196,PROD-10,REP-02,2025-05-18 12:53:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,1,0
TXN-14005,CUST-0855,PROD-06,REP-07,2025-05-18 01:47:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Processing,5,0
TXN-14006,CUST-0826,PROD-09,REP-05,2025-05-18 12:23:30,1,1299.0,0.1,1299.0,1169.1,390.0,779.1,Cancelled,1,0
TXN-14007,CUST-0677,PROD-07,REP-03,2025-05-18 01:33:30,2,1699.0,0.1,3398.0,3058.2,1000.0,2058.2,Completed,4,0
TXN-14008,CUST-0383,PROD-04,REP-04,2025-05-18 04:23:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,1,0
TXN-14009,CUST-0220,PROD-08,REP-05,2025-05-18 12:48:30,2,699.0,0.0,1398.0,1398.0,400.0,998.0,Completed,3,0
TXN-14010,CUST-1094,PROD-04,REP-03,2025-05-18 04:10:30,1,499.0,0.05,499.0,474.05,120.0,354.05,Completed,1,0
TXN-14011,CUST-0197,PROD-02,REP-01,2025-05-18 11:31:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-14012,CUST-0868,PROD-09,REP-02,2025-05-18 02:50:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,6,0
TXN-14013,CUST-0749,PROD-02,REP-02,2025-05-18 09:08:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-14014,CUST-0992,PROD-06,REP-03,2025-05-18 04:11:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,3,0
TXN-14015,CUST-0173,PROD-11,REP-02,2025-05-18 06:12:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,4,0
TXN-14016,CUST-0779,PROD-01,REP-06,2025-05-18 02:50:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-14017,CUST-0294,PROD-08,REP-07,2025-05-19 10:46:30,2,699.0,0.05,1398.0,1328.1,400.0,928.1,Completed,3,0
TXN-14018,CUST-1127,PROD-07,REP-01,2025-05-19 05:41:30,5,1699.0,0.0,8495.0,8495.0,2500.0,5995.0,Completed,6,0
TXN-14019,CUST-0089,PROD-03,REP-05,2025-05-19 03:56:30,1,2199.0,0.05,2199.0,2089.05,650.0,1439.05,Completed,1,0
TXN-14020,CUST-0984,PROD-11,REP-06,2025-05-19 06:30:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-14021,CUST-0077,PROD-11,REP-07,2025-05-19 08:39:30,1,299.0,0.1,299.0,269.1,90.0,179.1,Completed,2,0
TXN-14022,CUST-0767,PROD-09,REP-01,2025-05-19 07:01:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,4,0
TXN-14023,CUST-0336,PROD-05,REP-01,2025-05-19 09:34:30,1,599.0,0.15,599.0,509.15,180.0,329.15,Completed,2,0
TXN-14024,CUST-1077,PROD-02,REP-06,2025-05-19 03:38:30,47,799.0,0.15,37553.0,31920.05,10340.0,21580.05,Completed,4,1
TXN-14025,CUST-0021,PROD-01,REP-01,2025-05-19 04:14:30,4,1499.0,0.0,5996.0,5996.0,1800.0,4196.0,Completed,6,0
TXN-14026,CUST-0363,PROD-01,REP-05,2025-05-19 11:00:30,2,1499.0,0.05,2998.0,2848.1,900.0,1948.1,Processing,6,0
TXN-14027,CUST-0585,PROD-11,REP-05,2025-05-19 05:06:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,6,0
TXN-14028,CUST-0352,PROD-04,REP-01,2025-05-19 09:14:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,1,0
TXN-14029,CUST-0313,PROD-03,REP-01,2025-05-19 05:46:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,5,0
TXN-14030,CUST-0525,PROD-02,REP-01,2025-05-19 12:55:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,4,0
TXN-14031,CUST-0606,PROD-06,REP-05,2025-05-19 09:18:30,1,1099.0,0.05,1099.0,1044.05,310.0,734.05,Completed,4,0
TXN-14032,CUST-0638,PROD-10,REP-07,2025-05-19 07:25:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,3,0
TXN-14033,CUST-1176,PROD-12,REP-04,2025-05-19 11:28:30,8,899.0,0.1,7192.0,6472.8,2240.0,4232.8,Completed,3,0
TXN-14034,CUST-1072,PROD-08,REP-02,2025-05-19 07:13:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,2,0
TXN-14035,CUST-0035,PROD-06,REP-05,2025-05-19 06:16:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Completed,2,0
TXN-14036,CUST-1024,PROD-01,REP-06,2025-05-19 01:30:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,2,0
TXN-14037,CUST-0297,PROD-11,REP-01,2025-05-19 08:25:30,4,299.0,0.1,1196.0,1076.4,360.0,716.4,Completed,1,0
TXN-14038,CUST-1025,PROD-05,REP-04,2025-05-20 10:20:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,5,0
TXN-14039,CUST-0862,PROD-05,REP-05,2025-05-20 06:18:30,1,599.0,0.66,599.0,203.66,180.0,23.66,Completed,1,1
TXN-14040,CUST-0410,PROD-06,REP-01,2025-05-20 00:40:30,1,1099.0,0.1,1099.0,989.1,310.0,679.1,Completed,6,0
TXN-14041,CUST-0785,PROD-11,REP-01,2025-05-20 03:26:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,1,0
TXN-14042,CUST-0792,PROD-04,REP-05,2025-05-20 04:43:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,2,0
TXN-14043,CUST-0390,PROD-01,REP-01,2025-05-20 08:44:30,4,1499.0,0.67,5996.0,1978.68,1800.0,178.68,Completed,3,1
TXN-14044,CUST-1193,PROD-06,REP-05,2025-05-20 10:25:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Completed,2,0
TXN-14045,CUST-1173,PROD-01,REP-07,2025-05-20 12:42:30,2,1499.0,0.05,2998.0,2848.1,900.0,1948.1,Completed,4,0
TXN-14046,CUST-0682,PROD-08,REP-05,2025-05-20 01:28:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,2,0
TXN-14047,CUST-0463,PROD-10,REP-05,2025-05-20 13:01:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,2,0
TXN-14048,CUST-0541,PROD-04,REP-02,2025-05-20 05:46:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,2,0
TXN-14049,CUST-1080,PROD-08,REP-05,2025-05-20 13:34:30,8,699.0,0.0,5592.0,5592.0,1600.0,3992.0,Completed,3,0
TXN-14050,CUST-0045,PROD-05,REP-01,2025-05-20 12:02:30,2,599.0,0.15,1198.0,1018.3,360.0,658.3,Completed,3,0
TXN-14051,CUST-0909,PROD-02,REP-08,2025-05-20 08:03:30,4,154.0,0.5,616.0,308.0,880.0,-572.0,Completed,3,1
TXN-14052,CUST-0176,PROD-06,REP-05,2025-05-20 06:05:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,7,0
TXN-14053,CUST-1011,PROD-03,REP-05,2025-05-20 11:14:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,1,0
TXN-14054,CUST-1074,PROD-07,REP-04,2025-05-21 09:14:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,2,0
TXN-14055,CUST-0650,PROD-02,REP-01,2025-05-21 07:41:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-14056,CUST-1026,PROD-06,REP-05,2025-05-21 02:53:30,4,1099.0,0.15,4396.0,3736.6,1240.0,2496.6,Completed,1,0
TXN-14057,CUST-0418,PROD-02,REP-06,2025-05-21 02:33:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,3,0
TXN-14058,CUST-0190,PROD-11,REP-02,2025-05-21 11:51:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,4,0
TXN-14059,CUST-0110,PROD-08,REP-08,2025-05-21 06:16:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,1,0
TXN-14060,CUST-0186,PROD-07,REP-05,2025-05-21 02:16:30,4,1699.0,0.0,6796.0,6796.0,2000.0,4796.0,Completed,1,0
TXN-14061,CUST-0076,PROD-02,REP-02,2025-05-21 01:48:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,4,0
TXN-14062,CUST-1070,PROD-08,REP-03,2025-05-21 02:17:30,1,699.0,0.15,699.0,594.15,200.0,394.15,Cancelled,1,0
TXN-14063,CUST-0780,PROD-07,REP-05,2025-05-21 08:12:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,1,0
TXN-14064,CUST-0650,PROD-03,REP-05,2025-05-21 11:24:30,38,2199.0,0.15,83562.0,71027.7,24700.0,46327.7,Completed,1,1
TXN-14065,CUST-0305,PROD-02,REP-07,2025-05-21 08:10:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Completed,2,0
TXN-14066,CUST-0354,PROD-11,REP-08,2025-05-21 13:19:30,2,299.0,0.1,598.0,538.2,180.0,358.2,Completed,2,0
TXN-14067,CUST-0969,PROD-05,REP-05,2025-05-21 05:31:30,2,599.0,0.15,1198.0,1018.3,360.0,658.3,Completed,2,0
TXN-14068,CUST-0299,PROD-04,REP-02,2025-05-21 13:08:30,5,499.0,0.0,2495.0,2495.0,600.0,1895.0,Completed,1,0
TXN-14069,CUST-0151,PROD-07,REP-03,2025-05-21 04:43:30,4,1699.0,0.0,6796.0,6796.0,2000.0,4796.0,Completed,2,0
TXN-14070,CUST-0713,PROD-11,REP-03,2025-05-21 09:26:30,2,299.0,0.05,598.0,568.1,180.0,388.1,Completed,1,0
TXN-14071,CUST-0801,PROD-03,REP-06,2025-05-21 12:02:30,1,2199.0,0.1,2199.0,1979.1,650.0,1329.1,Completed,4,0
TXN-14072,CUST-0386,PROD-02,REP-03,2025-05-21 04:55:30,5,799.0,0.1,3995.0,3595.5,1100.0,2495.5,Completed,3,0
TXN-14073,CUST-0020,PROD-01,REP-05,2025-05-21 12:55:30,3,1499.0,0.05,4497.0,4272.15,1350.0,2922.15,Completed,1,0
TXN-14074,CUST-0437,PROD-11,REP-05,2025-05-21 02:19:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,4,0
TXN-14075,CUST-0496,PROD-11,REP-04,2025-05-21 11:02:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-14076,CUST-0991,PROD-10,REP-07,2025-05-21 10:37:30,3,449.0,0.05,1347.0,1279.65,450.0,829.65,Completed,1,0
TXN-14077,CUST-0229,PROD-01,REP-01,2025-05-21 06:38:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,1,0
TXN-14078,CUST-0581,PROD-05,REP-06,2025-05-22 05:15:30,3,599.0,0.0,1797.0,1797.0,540.0,1257.0,Completed,1,0
TXN-14079,CUST-0961,PROD-07,REP-04,2025-05-22 03:58:30,3,1699.0,0.0,5097.0,5097.0,1500.0,3597.0,Completed,1,0
TXN-14080,CUST-0738,PROD-06,REP-01,2025-05-22 07:07:30,3,1099.0,0.0,3297.0,3297.0,930.0,2367.0,Completed,5,0
TXN-14081,CUST-0655,PROD-05,REP-02,2025-05-22 12:05:30,8,599.0,0.1,4792.0,4312.8,1440.0,2872.8,Completed,1,0
TXN-14082,CUST-0237,PROD-10,REP-07,2025-05-22 00:40:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,4,0
TXN-14083,CUST-0735,PROD-10,REP-02,2025-05-22 10:36:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,3,0
TXN-14084,CUST-0718,PROD-10,REP-06,2025-05-22 05:37:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,4,0
TXN-14085,CUST-0800,PROD-09,REP-05,2025-05-22 11:44:30,1,1299.0,0.15,1299.0,1104.15,390.0,714.15,Completed,1,0
TXN-14086,CUST-0353,PROD-02,REP-05,2025-05-22 10:13:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,1,0
TXN-14087,CUST-0552,PROD-12,REP-03,2025-05-22 06:30:30,2,899.0,0.15,1798.0,1528.3,560.0,968.3,Completed,4,0
TXN-14088,CUST-0364,PROD-09,REP-06,2025-05-22 12:59:30,2,1299.0,0.1,2598.0,2338.2,780.0,1558.2,Completed,4,0
TXN-14089,CUST-0111,PROD-09,REP-08,2025-05-23 09:22:30,3,1299.0,0.0,3897.0,3897.0,1170.0,2727.0,Completed,5,0
TXN-14090,CUST-0242,PROD-10,REP-05,2025-05-23 11:27:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,2,0
TXN-14091,CUST-0329,PROD-04,REP-01,2025-05-23 13:27:30,5,499.0,0.0,2495.0,2495.0,600.0,1895.0,Completed,1,0
TXN-14092,CUST-0710,PROD-12,REP-01,2025-05-23 07:43:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,5,0
TXN-14093,CUST-0879,PROD-07,REP-02,2025-05-23 13:32:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,2,0
TXN-14094,CUST-0389,PROD-03,REP-07,2025-05-23 04:40:30,2,2199.0,0.05,4398.0,4178.1,1300.0,2878.1,Completed,1,0
TXN-14095,CUST-1008,PROD-12,REP-04,2025-05-23 03:55:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,3,0
TXN-14096,CUST-0634,PROD-01,REP-02,2025-05-23 02:18:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,2,0
TXN-14097,CUST-0986,PROD-02,REP-06,2025-05-23 04:32:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,1,0
TXN-14098,CUST-0589,PROD-06,REP-02,2025-05-23 12:14:30,3,1099.0,0.9,3297.0,329.7,930.0,-600.3,Completed,2,1
TXN-14099,CUST-0464,PROD-10,REP-02,2025-05-23 12:56:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,2,0
TXN-14100,CUST-1013,PROD-07,REP-01,2025-05-23 09:06:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,1,0
TXN-14101,CUST-0714,PROD-03,REP-05,2025-05-23 08:12:30,1,2199.0,0.05,2199.0,2089.05,650.0,1439.05,Completed,3,0
TXN-14102,CUST-0147,PROD-10,REP-01,2025-05-24 11:25:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,1,0
TXN-14103,CUST-0151,PROD-11,REP-03,2025-05-24 11:31:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,2,0
TXN-14104,CUST-0091,PROD-05,REP-02,2025-05-24 03:58:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Cancelled,6,0
TXN-14105,CUST-0591,PROD-03,REP-03,2025-05-24 13:27:30,1,2199.0,0.1,2199.0,1979.1,650.0,1329.1,Completed,5,0
TXN-14106,CUST-0349,PROD-09,REP-01,2025-05-24 04:29:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,6,0
TXN-14107,CUST-0972,PROD-12,REP-02,2025-05-24 12:30:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,4,0
TXN-14108,CUST-0984,PROD-09,REP-02,2025-05-24 01:50:30,5,1299.0,0.05,6495.0,6170.25,1950.0,4220.25,Completed,1,0
TXN-14109,CUST-0983,PROD-02,REP-01,2025-05-24 08:48:30,1,799.0,0.2,799.0,639.2,220.0,419.2,Completed,7,0
TXN-14110,CUST-0381,PROD-07,REP-03,2025-05-24 12:10:30,2,1699.0,0.05,3398.0,3228.1,1000.0,2228.1,Completed,1,0
TXN-14111,CUST-0429,PROD-02,REP-06,2025-05-24 13:13:30,1,799.0,0.05,799.0,759.05,220.0,539.05,Completed,4,0
TXN-14112,CUST-1113,PROD-05,REP-06,2025-05-24 08:28:30,2,599.0,0.05,1198.0,1138.1,360.0,778.1,Completed,1,0
TXN-14113,CUST-1107,PROD-04,REP-01,2025-05-24 12:50:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,1,0
TXN-14114,CUST-0474,PROD-02,REP-02,2025-05-24 12:26:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,4,0
TXN-14115,CUST-0546,PROD-03,REP-05,2025-05-24 05:11:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-14116,CUST-1000,PROD-01,REP-03,2025-05-25 08:29:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-14117,CUST-1063,PROD-04,REP-01,2025-05-25 11:07:30,4,499.0,0.05,1996.0,1896.2,480.0,1416.2,Completed,3,0
TXN-14118,CUST-1047,PROD-11,REP-02,2025-05-25 02:24:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,3,0
TXN-14119,CUST-0660,PROD-03,REP-02,2025-05-25 04:08:30,2,2199.0,0.05,4398.0,4178.1,1300.0,2878.1,Completed,3,0
TXN-14120,CUST-0340,PROD-09,REP-05,2025-05-25 10:10:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,5,0
TXN-14121,CUST-0604,PROD-06,REP-02,2025-05-25 06:02:30,4,1099.0,0.1,4396.0,3956.4,1240.0,2716.4,Completed,1,0
TXN-14122,CUST-0914,PROD-07,REP-01,2025-05-25 11:37:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Completed,2,0
TXN-14123,CUST-0823,PROD-04,REP-03,2025-05-25 11:31:30,1,499.0,0.05,499.0,474.05,120.0,354.05,Processing,1,0
TXN-14124,CUST-0192,PROD-10,REP-02,2025-05-25 12:02:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,3,0
TXN-14125,CUST-0421,PROD-04,REP-04,2025-05-25 04:06:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,4,0
TXN-14126,CUST-0956,PROD-04,REP-02,2025-05-25 09:39:30,2,499.0,0.05,998.0,948.1,240.0,708.1,Completed,4,0
TXN-14127,CUST-1103,PROD-01,REP-01,2025-05-25 06:41:30,4,1499.0,0.0,5996.0,5996.0,1800.0,4196.0,Refunded,1,0
TXN-14128,CUST-0093,PROD-03,REP-07,2025-05-25 08:43:30,3,2199.0,0.0,6597.0,6597.0,1950.0,4647.0,Completed,3,0
TXN-14129,CUST-0612,PROD-05,REP-01,2025-05-25 08:19:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,5,0
TXN-14130,CUST-0658,PROD-07,REP-03,2025-05-25 02:58:30,5,1699.0,0.1,8495.0,7645.5,2500.0,5145.5,Completed,1,0
TXN-14131,CUST-0687,PROD-07,REP-03,2025-05-25 09:36:30,3,1699.0,0.15,5097.0,4332.45,1500.0,2832.45,Completed,8,0
TXN-14132,CUST-0050,PROD-03,REP-05,2025-05-25 01:43:30,4,2199.0,0.05,8796.0,8356.2,2600.0,5756.2,Completed,3,0
TXN-14133,CUST-1124,PROD-04,REP-04,2025-05-26 06:05:30,1,499.0,0.2,499.0,399.2,120.0,279.2,Completed,1,0
TXN-14134,CUST-1165,PROD-09,REP-05,2025-05-26 08:41:30,3,1299.0,0.15,3897.0,3312.45,1170.0,2142.45,Completed,2,0
TXN-14135,CUST-0892,PROD-12,REP-05,2025-05-26 04:55:30,1,899.0,0.2,899.0,719.2,280.0,439.2,Completed,2,0
TXN-14136,CUST-0163,PROD-05,REP-07,2025-05-26 09:24:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Cancelled,2,0
